Age,Workclass,Education,Education-num,Marital_status,Occupation,Relationship,Race,Sex,Hours_per_week,Native_country,Salary
<17-25>,Self-emp-inc,11th,7,Never-married,Prof-specialty,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,<21-40>,United-States,<=50K
<41-65>,Local-gov,10th,6,Widowed,Other-service,Unmarried,Black,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Not-in-family,Other,Female,<0-20>,United-States,<=50K
<41-65>,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,<21-40>,Cambodia,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,<41-60>,United-States,<=50K
<41-65>,Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,<0-20>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,<61-80>,Thailand,>50K
<17-25>,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,<81-99>,United-States,<=50K
<26-40>,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<17-25>,Local-gov,11th,7,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Sales,Not-in-family,White,Female,<0-20>,United-States,<=50K
<41-65>,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Female,<41-60>,United-States,<=50K
<41-65>,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,Federal-gov,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Farming-fishing,Own-child,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,Ecuador,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<0-20>,United-States,<=50K
<26-40>,Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,<41-60>,United-States,<=50K
<26-40>,Private,Masters,14,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,<61-80>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,>50K
<17-25>,Local-gov,11th,7,Never-married,Prof-specialty,Own-child,White,Female,<0-20>,Puerto-Rico,<=50K
<41-65>,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,<21-40>,Taiwan,>50K
<17-25>,Private,12th,8,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,<21-40>,United-States,>50K
<17-25>,Private,9th,5,Never-married,Other-service,Own-child,Black,Male,<21-40>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<66-90>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Prof-specialty,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,<41-60>,United-States,<=50K
<26-40>,Private,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,<21-40>,United-States,<=50K
<66-90>,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,<41-60>,United-States,>50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,<21-40>,United-States,<=50K
<66-90>,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,<41-60>,United-States,<=50K
<26-40>,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Local-gov,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Other-service,Own-child,Black,Male,<0-20>,United-States,<=50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,<41-60>,United-States,<=50K
<66-90>,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,<21-40>,Iran,<=50K
<26-40>,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,11th,7,Widowed,Other-service,Unmarried,Other,Male,<21-40>,United-States,<=50K
<26-40>,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,<21-40>,United-States,<=50K
<26-40>,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,Portugal,<=50K
<26-40>,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,<21-40>,United-States,<=50K
<26-40>,Federal-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,<0-20>,United-States,<=50K
<17-25>,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,>50K
<41-65>,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,<21-40>,United-States,<=50K
<41-65>,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<41-65>,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,<41-60>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,<21-40>,United-States,<=50K
<26-40>,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<26-40>,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,<0-20>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,10th,6,Never-married,Other-service,Own-child,White,Male,<0-20>,Canada,<=50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,<21-40>,United-States,>50K
<26-40>,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,<41-60>,United-States,<=50K
<41-65>,Self-emp-not-inc,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Male,<21-40>,United-States,<=50K
<26-40>,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,<0-20>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,<0-20>,United-States,<=50K
<41-65>,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<17-25>,Private,11th,7,Never-married,Sales,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,<21-40>,United-States,<=50K
<41-65>,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,<21-40>,United-States,>50K
<26-40>,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,<61-80>,United-States,<=50K
<26-40>,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,<21-40>,Puerto-Rico,<=50K
<41-65>,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,<61-80>,United-States,>50K
<26-40>,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,<21-40>,United-States,<=50K
<41-65>,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,<21-40>,United-States,>50K
<26-40>,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,<=50K
<41-65>,Local-gov,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,<21-40>,United-States,<=50K
<17-25>,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,<21-40>,United-States,<=50K
<41-65>,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,<41-60>,United-States,>50K
<26-40>,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,United-States,<=50K
<26-40>,Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,<41-60>,United-States,>50K
<41-65>,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,<21-40>,Mexico,<=50K
<26-40>,Private,11th,7,Never-married,Other-service,Own-child,White,Female,<0-20>,United-States,<=50K
<26-40>,Local-gov,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,<21-40>,United-States,<=50K
<26-40>,State-gov,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,<21-40>,United-States,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,Black,Female,<21-40>,Trinadad&Tobago,<=50K
<17-25>,Private,11th,7,Never-married,Other-service,Own-child,Black,Male,<0-20>,Haiti,<=50K
